Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,014163,1975,03,307.8,Y
IDCJAC0001,014163,1975,04,111.6,Y
IDCJAC0001,014163,1975,05,0.8,Y
IDCJAC0001,014163,1975,06,0.1,Y
IDCJAC0001,014163,1975,07,0.0,Y
IDCJAC0001,014163,1975,08,0.0,Y
IDCJAC0001,014163,1975,09,14.2,Y
IDCJAC0001,014163,1975,10,133.5,Y
IDCJAC0001,014163,1975,11,166.6,Y
IDCJAC0001,014163,1975,12,204.4,Y
IDCJAC0001,014163,1976,01,432.6,Y
IDCJAC0001,014163,1976,02,368.0,Y
IDCJAC0001,014163,1976,03,427.1,Y
IDCJAC0001,014163,1976,04,12.2,Y
IDCJAC0001,014163,1976,05,2.4,Y
IDCJAC0001,014163,1976,06,0.0,Y
IDCJAC0001,014163,1976,07,0.0,Y
IDCJAC0001,014163,1976,08,0.0,Y
IDCJAC0001,014163,1976,09,0.0,Y
IDCJAC0001,014163,1976,10,0.7,Y
IDCJAC0001,014163,1976,11,14.4,Y
IDCJAC0001,014163,1976,12,103.8,Y
IDCJAC0001,014163,1977,01,447.9,Y
IDCJAC0001,014163,1977,02,379.8,Y
IDCJAC0001,014163,1977,03,1090.4,Y
IDCJAC0001,014163,1977,04,116.4,Y
IDCJAC0001,014163,1977,05,26.2,Y
IDCJAC0001,014163,1977,06,0.0,Y
IDCJAC0001,014163,1977,07,0.0,Y
IDCJAC0001,014163,1977,08,0.0,Y
IDCJAC0001,014163,1977,09,0.0,Y
IDCJAC0001,014163,1977,10,14.8,Y
IDCJAC0001,014163,1977,11,49.4,Y
IDCJAC0001,014163,1977,12,215.7,Y
IDCJAC0001,014163,1978,01,474.8,Y
IDCJAC0001,014163,1978,02,193.2,Y
IDCJAC0001,014163,1978,03,90.3,Y
IDCJAC0001,014163,1978,04,51.8,Y
IDCJAC0001,014163,1978,05,6.8,Y
IDCJAC0001,014163,1978,06,0.0,Y
IDCJAC0001,014163,1978,07,10.0,Y
IDCJAC0001,014163,1978,08,0.0,Y
IDCJAC0001,014163,1978,09,0.8,Y
IDCJAC0001,014163,1978,10,304.8,Y
IDCJAC0001,014163,1978,11,208.5,Y
IDCJAC0001,014163,1978,12,167.5,Y
IDCJAC0001,014163,1979,01,281.4,Y
IDCJAC0001,014163,1979,02,99.0,Y
IDCJAC0001,014163,1979,03,253.9,Y
IDCJAC0001,014163,1979,04,22.2,Y
IDCJAC0001,014163,1979,05,24.4,Y
IDCJAC0001,014163,1979,06,0.0,Y
IDCJAC0001,014163,1979,07,0.0,Y
IDCJAC0001,014163,1979,08,0.0,Y
IDCJAC0001,014163,1979,09,24.8,Y
IDCJAC0001,014163,1979,10,42.3,Y
IDCJAC0001,014163,1979,11,76.9,Y
IDCJAC0001,014163,1979,12,198.1,Y
IDCJAC0001,014163,1980,01,654.2,Y
IDCJAC0001,014163,1980,02,322.2,Y
IDCJAC0001,014163,1980,03,193.1,Y
IDCJAC0001,014163,1980,04,53.1,Y
IDCJAC0001,014163,1980,05,0.0,Y
IDCJAC0001,014163,1980,06,0.0,Y
IDCJAC0001,014163,1980,07,0.0,Y
IDCJAC0001,014163,1980,08,3.3,Y
IDCJAC0001,014163,1980,09,0.0,Y
IDCJAC0001,014163,1980,10,78.8,Y
IDCJAC0001,014163,1980,11,160.9,Y
IDCJAC0001,014163,1980,12,258.8,Y
IDCJAC0001,014163,1981,01,1009.0,Y
IDCJAC0001,014163,1981,02,211.2,Y
IDCJAC0001,014163,1981,03,441.1,Y
IDCJAC0001,014163,1981,04,57.4,Y
IDCJAC0001,014163,1981,05,8.4,Y
IDCJAC0001,014163,1981,06,0.0,Y
IDCJAC0001,014163,1981,07,0.4,Y
IDCJAC0001,014163,1981,08,6.0,Y
IDCJAC0001,014163,1981,09,95.6,Y
IDCJAC0001,014163,1981,10,59.6,Y
IDCJAC0001,014163,1981,11,114.1,Y
IDCJAC0001,014163,1981,12,277.6,Y
IDCJAC0001,014163,1982,01,389.1,Y
IDCJAC0001,014163,1982,02,182.0,Y
IDCJAC0001,014163,1982,03,242.4,Y
IDCJAC0001,014163,1982,04,15.6,Y
IDCJAC0001,014163,1982,05,0.0,Y
IDCJAC0001,014163,1982,06,0.0,Y
IDCJAC0001,014163,1982,07,0.0,Y
IDCJAC0001,014163,1982,08,31.6,Y
IDCJAC0001,014163,1982,09,15.8,Y
IDCJAC0001,014163,1982,11,187.9,Y
IDCJAC0001,014163,1982,12,47.3,Y
IDCJAC0001,014163,1983,01,270.6,Y
IDCJAC0001,014163,1983,02,219.7,Y
IDCJAC0001,014163,1983,03,626.6,Y
IDCJAC0001,014163,1983,04,223.8,Y
IDCJAC0001,014163,1983,05,2.4,Y
IDCJAC0001,014163,1983,06,0.0,Y
IDCJAC0001,014163,1983,07,0.0,Y
IDCJAC0001,014163,1983,08,1.4,Y
IDCJAC0001,014163,1983,09,6.6,Y
IDCJAC0001,014163,1983,10,107.8,Y
IDCJAC0001,014163,1983,11,178.4,Y
IDCJAC0001,014163,1983,12,122.0,Y
IDCJAC0001,014163,1984,01,383.4,Y
IDCJAC0001,014163,1984,02,516.5,Y
IDCJAC0001,014163,1984,03,336.5,Y
IDCJAC0001,014163,1984,04,137.3,Y
IDCJAC0001,014163,1984,05,0.0,Y
IDCJAC0001,014163,1984,06,0.0,Y
IDCJAC0001,014163,1984,07,0.0,Y
